Class,1 Hr Diff,2 Hr Diff,3 Hr Diff,4 Hr Diff,5 Hr Diff,6 Hr Diff,7 Hr Diff,7 Hr MA,Compound Score,Positive Score,Neutral Score,Negative Score
1,325.2100000000064,98.69000000000233,472.65000000000146,260.24000000000524,-129.4499999999971,-129.4499999999971,174.94000000000233,43906.529999999984,0.9999,0.905,0.088,0.007
1,93.07999999999447,418.2900000000009,191.7699999999968,565.7299999999959,353.3199999999997,-36.37000000000262,-36.37000000000262,43901.33428571427,0.9998,0.834,0.166,0.0
1,138.95000000000437,232.02999999999884,557.2400000000052,330.72000000000116,704.6800000000003,492.2700000000041,102.58000000000175,43915.98857142856,0.9997,0.833,0.167,0.0
1,555.1199999999953,555.1199999999953,555.1199999999953,694.0699999999997,787.1499999999942,1112.3600000000006,885.8399999999965,44213.52999999999,0.9998,0.845,0.155,0.0
-1,-722.25,-167.13000000000466,-167.13000000000466,-167.13000000000466,-28.18000000000029,64.89999999999418,390.1100000000006,44269.259999999995,0.9997,0.85,0.146,0.004
1,11.130000000004657,-711.1199999999953,-156.0,-156.0,-156.0,-17.049999999995634,76.02999999999884,44280.12142857142,0.9998,0.705,0.291,0.005
-1,-495.77999999999884,-484.6499999999942,-1206.8999999999942,-651.7799999999988,-651.7799999999988,-651.7799999999988,-512.8299999999945,44206.85999999999,0.9998,0.844,0.148,0.008
1,225.7899999999936,225.7899999999936,225.7899999999936,-269.99000000000524,-258.8600000000006,-981.1100000000006,-425.99000000000524,43959.78142857142,0.9998,0.839,0.161,0.0
1,629.8300000000017,855.6199999999953,855.6199999999953,855.6199999999953,359.8399999999965,370.97000000000116,-351.27999999999884,43909.598571428556,0.9999,0.745,0.235,0.02
-1,-1296.5899999999965,-666.7599999999948,-440.97000000000116,-440.97000000000116,-440.97000000000116,-936.75,-925.6199999999953,43777.367142857125,0.9998,0.825,0.168,0.007
1,81.04000000000087,-1215.5499999999956,-585.7199999999939,-359.9300000000003,-359.9300000000003,-359.9300000000003,-855.7099999999991,43655.12285714284,0.9998,0.855,0.145,0.0
1,267.1499999999942,348.18999999999505,-948.4000000000015,-318.5699999999997,-92.78000000000611,-92.78000000000611,-92.78000000000611,43641.86857142856,0.9992,0.797,0.203,0.0
-1,-58.2699999999968,208.87999999999738,289.91999999999825,-1006.6699999999983,-376.8399999999965,-151.0500000000029,-151.0500000000029,43620.289999999986,0.9997,0.834,0.162,0.004
-1,-232.25,-290.5199999999968,-23.37000000000262,57.669999999998254,-1238.9199999999983,-609.0899999999965,-383.3000000000029,43565.53285714285,0.9998,0.805,0.192,0.003
1,138.2300000000032,-94.0199999999968,-152.2899999999936,114.86000000000058,195.90000000000146,-1100.689999999995,-470.8599999999933,43498.26714285713,0.9998,0.821,0.171,0.008
-1,-73.02000000000407,65.20999999999913,-167.04000000000087,-225.30999999999767,41.83999999999651,122.87999999999738,-1173.7099999999991,43330.59428571427,0.9998,0.812,0.188,0.0
-1,-122.87999999999738,-195.90000000000146,-57.669999999998254,-289.91999999999825,-348.18999999999505,-81.04000000000087,0.0,43330.59428571427,0.9999,0.825,0.163,0.012
1,3.4399999999950523,-119.44000000000233,-192.4600000000064,-54.2300000000032,-286.4800000000032,-344.75,-77.60000000000582,43319.50857142856,0.9999,0.799,0.193,0.008
1,408.6600000000035,412.09999999999854,289.22000000000116,216.1999999999971,354.4300000000003,122.18000000000029,63.91000000000349,43328.63857142856,0.9998,0.784,0.21,0.006
1,37.150000000001455,445.81000000000495,449.25,326.3700000000026,253.34999999999854,391.58000000000175,159.33000000000175,43351.39999999999,0.9999,0.853,0.143,0.004
-1,-69.4800000000032,-32.330000000001746,376.33000000000175,379.7699999999968,256.8899999999994,183.86999999999534,322.09999999999854,43397.41428571427,0.9998,0.831,0.169,0.0
1,22.599999999998545,-46.88000000000466,-9.730000000003201,398.9300000000003,402.36999999999534,279.48999999999796,206.4699999999939,43426.90999999999,0.9998,0.834,0.151,0.014
1,864.8000000000029,887.4000000000015,817.9199999999983,855.0699999999997,1263.7300000000032,1267.1699999999983,1144.2900000000009,43590.37999999999,0.9998,0.816,0.18,0.003
1,29.419999999998254,894.2200000000012,916.8199999999997,847.3399999999965,884.489999999998,1293.1500000000015,1296.5899999999965,43775.60714285712,0.9996,0.807,0.189,0.004
-1,-805.5199999999968,-776.0999999999985,88.70000000000437,111.30000000000291,41.81999999999971,78.97000000000116,487.63000000000466,43845.268571428554,0.9999,0.817,0.18,0.003
1,447.3099999999977,-358.2099999999991,-328.7900000000009,536.010000000002,558.6100000000006,489.1299999999974,526.2799999999988,43920.45142857142,0.9998,0.848,0.152,0.0
1,578.0900000000038,1025.4000000000015,219.88000000000466,249.3000000000029,1114.1000000000058,1136.7000000000044,1067.2200000000012,44072.91142857141,0.9998,0.877,0.123,0.0
-1,-876.810000000005,-298.72000000000116,148.5899999999965,-656.9300000000003,-627.510000000002,237.29000000000087,259.8899999999994,44110.03857142856,0.9998,0.812,0.179,0.009
-1,-134.0,-1010.810000000005,-432.72000000000116,14.589999999996508,-790.9300000000003,-761.510000000002,103.29000000000087,44124.79428571427,0.9998,0.846,0.154,0.0
1,761.510000000002,627.510000000002,-249.3000000000029,328.7900000000009,776.0999999999985,-29.419999999998254,0.0,44124.79428571427,0.9999,0.881,0.115,0.004
-1,-1044.3899999999994,-282.8799999999974,-416.8799999999974,-1293.6900000000023,-715.5999999999985,-268.2900000000009,-1073.8099999999977,43971.39285714284,0.9999,0.862,0.134,0.004
1,444.76000000000204,-599.6299999999974,161.88000000000466,27.880000000004657,-848.9300000000003,-270.8399999999965,176.47000000000116,43996.60285714284,0.9998,0.853,0.144,0.003
-1,-91.62000000000262,353.1399999999994,-691.25,70.26000000000204,-63.73999999999796,-940.5500000000029,-362.4599999999991,43944.82285714283,0.9998,0.839,0.139,0.022
1,148.3000000000029,148.3000000000029,56.68000000000029,501.4400000000023,-542.9499999999971,218.56000000000495,84.56000000000495,43822.53857142855,0.9998,0.823,0.177,0.0
1,295.2899999999936,443.5899999999965,443.5899999999965,351.9699999999939,796.7299999999959,-247.6600000000035,513.8499999999985,43895.9457142857,0.9993,0.809,0.191,0.0
-1,-6192.009999999995,-5896.720000000001,-5748.419999999998,-5748.419999999998,-5840.040000000001,-5395.279999999999,-6439.669999999998,42975.99285714284,0.9998,0.833,0.15,0.017
1,123.19999999999709,-6068.809999999998,-5773.520000000004,-5625.220000000001,-5625.220000000001,-5716.840000000004,-5272.080000000002,42222.838571428554,0.9998,0.822,0.178,0.0
1,198.20000000000437,321.40000000000146,-5870.609999999993,-5575.32,-5427.019999999997,-5427.019999999997,-5518.639999999999,41434.46142857141,1.0,0.852,0.143,0.005
1,33.799999999995634,33.799999999995634,232.0,355.1999999999971,-5836.809999999998,-5541.520000000004,-5393.220000000001,39888.71285714284,0.9998,0.799,0.196,0.005
-1,-355.1999999999971,-321.40000000000146,-321.40000000000146,-123.19999999999709,0.0,-6192.009999999995,-5896.720000000001,39046.32428571427,0.9999,0.849,0.147,0.004
-1,-3.8800000000046566,-359.08000000000175,-325.2800000000061,-325.2800000000061,-127.08000000000175,-3.8800000000046566,-6195.889999999999,38161.19714285713,0.9998,0.817,0.174,0.009
1,380.0,376.11999999999534,20.919999999998254,54.71999999999389,54.71999999999389,252.91999999999825,376.11999999999534,38214.92857142856,0.9998,0.833,0.16,0.006
-1,-561.8199999999997,-181.8199999999997,-185.70000000000437,-540.9000000000015,-507.1000000000058,-507.1000000000058,-308.90000000000146,38170.79999999998,0.9997,0.873,0.127,0.0
1,27.470000000001164,-534.3499999999985,-154.34999999999854,-158.2300000000032,-513.4300000000003,-479.63000000000466,-479.63000000000466,38102.281428571405,0.9999,0.846,0.154,0.0
-1,-77.83999999999651,-50.36999999999534,-612.189999999995,-232.18999999999505,-236.0699999999997,-591.2699999999968,-557.4700000000012,38022.64285714284,0.9999,0.784,0.204,0.012
1,232.18999999999505,154.34999999999854,181.8199999999997,-380.0,0.0,-3.8800000000046566,-359.08000000000175,37971.3457142857,0.9998,0.866,0.134,0.0
1,360.51000000000204,592.6999999999971,514.8600000000006,542.3300000000017,-19.489999999997963,360.51000000000204,356.6299999999974,38022.29285714285,0.9999,0.819,0.176,0.005
-1,-543.1900000000023,-182.6800000000003,49.50999999999476,-28.330000000001746,-0.8600000000005821,-562.6800000000003,-182.6800000000003,37996.195714285706,0.9997,0.816,0.177,0.007
-1,-253.84999999999854,-797.0400000000009,-436.52999999999884,-204.34000000000378,-282.1800000000003,-254.70999999999913,-816.5299999999988,37879.54857142856,0.9997,0.859,0.137,0.004
1,4091.209999999999,4091.209999999999,3837.3600000000006,3294.1699999999983,3654.6800000000003,3886.8699999999953,3809.029999999999,38387.30857142856,0.9996,0.825,0.171,0.004
-1,-3351.219999999994,739.9900000000052,739.9900000000052,486.1400000000067,-57.049999999995634,303.4600000000064,535.6500000000015,38463.829999999994,0.9998,0.852,0.145,0.003
1,3037.649999999994,-313.5699999999997,3777.6399999999994,3777.6399999999994,3523.790000000001,2980.5999999999985,3341.1100000000006,38941.13142857142,1.0,0.846,0.148,0.006
-1,-111.33999999999651,2926.3099999999977,-424.9099999999962,3666.300000000003,3666.300000000003,3412.4500000000044,2869.260000000002,39351.02571428569,0.9998,0.866,0.131,0.003
-1,-3208.3300000000017,-3319.6699999999983,-282.0200000000041,-3633.239999999998,457.97000000000116,457.97000000000116,204.12000000000262,39380.1857142857,0.9999,0.824,0.166,0.01
1,4990.980000000003,1782.6500000000015,1671.310000000005,4708.959999999999,1357.7400000000052,5448.950000000004,5448.950000000004,40158.60714285712,0.9998,0.822,0.172,0.006
-1,-1084.0400000000009,3906.9400000000023,698.6100000000006,587.2700000000041,3624.9199999999983,273.70000000000437,4364.9100000000035,40782.1657142857,0.9999,0.737,0.259,0.004
1,1263.2599999999948,179.2199999999939,5170.199999999997,1961.8699999999953,1850.5299999999988,4888.179999999993,1536.9599999999991,41001.73142857141,0.9998,0.831,0.163,0.006
-1,-179.2199999999939,1084.0400000000009,0.0,4990.980000000003,1782.6500000000015,1671.310000000005,4708.959999999999,41674.43999999998,0.9998,0.863,0.127,0.01
-1,-1583.1000000000058,-1762.3199999999997,-499.06000000000495,-1583.1000000000058,3407.8799999999974,199.54999999999563,88.20999999999913,41687.04142857141,0.9998,0.806,0.184,0.009
-1,-418.79999999999563,-2001.9000000000015,-2181.1199999999953,-917.8600000000006,-2001.9000000000015,2989.0800000000017,-219.25,41655.71999999999,0.9998,0.839,0.161,0.0
-1,-168.23999999999796,-168.23999999999796,-587.0399999999936,-2170.1399999999994,-2349.3599999999933,-1086.0999999999985,-2170.1399999999994,41772.71142857141,0.9999,0.759,0.241,0.0
-1,-998.9900000000052,-1167.2300000000032,-1167.2300000000032,-1586.0299999999988,-3169.1300000000047,-3348.3499999999985,-2085.090000000004,41474.8414285714,0.9998,0.823,0.166,0.012
1,1497.8199999999997,498.82999999999447,330.5899999999965,330.5899999999965,-88.20999999999913,-1671.310000000005,-1850.5299999999988,41210.47999999998,0.9999,0.832,0.165,0.003
-1,-2707.1299999999974,-2707.1299999999974,-1209.3099999999977,-2208.300000000003,-2376.540000000001,-2376.540000000001,-2795.3399999999965,40572.38714285712,0.9998,0.844,0.153,0.003
1,213.13999999999942,-2493.989999999998,-2493.989999999998,-996.1699999999983,-1995.1600000000035,-2163.4000000000015,-2163.4000000000015,40263.32999999997,0.9999,0.863,0.123,0.014
-1,-53.62999999999738,-53.62999999999738,159.51000000000204,-2547.6199999999953,-2547.6199999999953,-1049.7999999999956,-2048.790000000001,39661.58857142855,0.9999,0.844,0.154,0.002
-1,-168.38999999999942,-168.38999999999942,-222.0199999999968,-222.0199999999968,-8.87999999999738,-2716.0099999999948,-2716.0099999999948,39123.61571428569,0.9997,0.86,0.14,0.0
-1,-41.970000000001164,-210.36000000000058,-210.36000000000058,-263.98999999999796,-263.98999999999796,-50.849999999998545,-2757.979999999996,38729.618571428546,0.9998,0.866,0.134,0.0
1,532.1699999999983,532.1699999999983,490.1999999999971,321.8099999999977,321.8099999999977,268.1800000000003,268.1800000000003,38760.66571428569,0.9998,0.78,0.216,0.004
-1,-481.3199999999997,50.849999999998545,50.849999999998545,8.87999999999738,-159.51000000000204,-159.51000000000204,-213.13999999999942,38730.217142857124,0.9997,0.79,0.204,0.007
-1,-64.05000000000291,-545.3700000000026,-13.200000000004366,-13.200000000004366,-55.17000000000553,-223.56000000000495,-223.56000000000495,38698.27999999998,0.9999,0.83,0.162,0.008
-1,-308.25,-308.25,-372.3000000000029,-853.6200000000026,-321.45000000000437,-321.45000000000437,-363.42000000000553,38614.425714285695,0.9999,0.881,0.109,0.01
1,568.6300000000047,260.38000000000466,260.38000000000466,196.33000000000175,-284.98999999999796,247.1800000000003,247.1800000000003,38649.73714285712,0.9999,0.838,0.155,0.007
1,675.3399999999965,1243.9700000000012,935.7200000000012,935.7200000000012,871.6699999999983,390.34999999999854,922.5199999999968,38781.525714285686,0.9998,0.704,0.292,0.004
-1,-109.58999999999651,-109.58999999999651,565.75,1134.3800000000047,826.1300000000047,826.1300000000047,762.0800000000017,38946.15857142855,0.9998,0.826,0.171,0.003
-1,-570.510000000002,-570.510000000002,-680.0999999999985,-680.0999999999985,-4.760000000002037,563.8700000000026,255.62000000000262,39100.69428571426,0.9999,0.875,0.114,0.011
1,570.510000000002,0.0,0.0,-109.58999999999651,-109.58999999999651,565.75,1134.3800000000047,39262.74857142854,0.9999,0.84,0.149,0.011
-1,-280.15000000000146,290.3600000000006,-280.15000000000146,-280.15000000000146,-389.73999999999796,-389.73999999999796,285.59999999999854,39303.54857142854,0.9998,0.826,0.161,0.013
-1,-1514.75,-1794.9000000000015,-1224.3899999999994,-1794.9000000000015,-1794.9000000000015,-1904.489999999998,-1904.489999999998,39031.478571428546,0.9997,0.844,0.142,0.014
1,1314.3799999999974,1314.3799999999974,-200.37000000000262,-480.5200000000041,89.98999999999796,-480.5200000000041,-480.5200000000041,38690.76285714283,0.9998,0.819,0.174,0.007
1,174.5500000000029,1488.9300000000003,1488.9300000000003,-25.81999999999971,-305.97000000000116,264.5400000000009,-305.97000000000116,38647.05285714282,0.9999,0.756,0.24,0.005
-1,-1658.6600000000035,-1484.1100000000006,-169.7300000000032,-169.7300000000032,-1684.4800000000032,-1964.6300000000047,-1394.1200000000026,38447.892857142826,0.9997,0.855,0.134,0.011
1,567.1800000000003,-1091.4800000000032,-916.9300000000003,397.4499999999971,397.4499999999971,-1117.300000000003,-1397.4500000000044,38248.25714285711,0.9999,0.876,0.113,0.01
1,820.2900000000009,820.2900000000009,1387.4700000000012,-271.1900000000023,-96.63999999999942,1217.739999999998,1217.739999999998,38262.60571428568,0.9999,0.846,0.152,0.002
-1,-981.5800000000017,-161.29000000000087,-161.29000000000087,405.8899999999994,-1252.770000000004,-1078.2200000000012,236.15999999999622,38296.34285714283,0.9998,0.824,0.172,0.004
-1,-128.70999999999913,-1110.2900000000009,-290.0,-290.0,277.1800000000003,-1381.4800000000032,-1206.9300000000003,38123.92428571426,0.9998,0.814,0.173,0.012
1,1661.3300000000017,1532.6200000000026,551.0400000000009,1371.3300000000017,1371.3300000000017,1938.510000000002,279.84999999999854,38163.902857142835,0.9998,0.784,0.216,0.0
1,400.8199999999997,2062.1500000000015,1933.4400000000023,951.8600000000006,1772.1500000000015,1772.1500000000015,2339.3300000000017,38498.09285714284,0.9998,0.871,0.129,0.0
-1,-945.2099999999991,-544.3899999999994,1116.9400000000023,988.2300000000032,6.650000000001455,826.9400000000023,826.9400000000023,38616.22714285712,0.9999,0.825,0.175,0.0
-1,-1224.3899999999994,-2169.5999999999985,-1768.7799999999988,-107.44999999999709,-236.15999999999622,-1217.739999999998,-397.4499999999971,38559.44857142855,1.0,0.896,0.095,0.009
1,1217.739999999998,-6.650000000001455,-951.8600000000006,-551.0400000000009,1110.2900000000009,981.5800000000017,0.0,38559.44857142855,0.9997,0.854,0.14,0.006
1,175.40000000000146,1393.1399999999994,168.75,-776.4599999999991,-375.6399999999994,1285.6900000000023,1156.9800000000032,38724.7314285714,0.9996,0.842,0.158,0.0
1,392.2699999999968,567.6699999999983,1785.4099999999962,561.0199999999968,-384.1900000000023,16.62999999999738,1677.9599999999991,38964.43999999998,0.9993,0.805,0.195,0.0
1,373.8199999999997,766.0899999999965,941.489999999998,2159.229999999996,934.8399999999965,-10.37000000000262,390.4499999999971,39020.218571428544,0.9997,0.768,0.232,0.0
-1,-164.62999999999738,-164.62999999999738,-164.62999999999738,209.19000000000233,601.4599999999991,776.8600000000006,1994.5999999999985,39437.228571428546,0.9995,0.825,0.171,0.005
-1,-551.739999999998,-716.3699999999953,-716.3699999999953,-716.3699999999953,-342.54999999999563,49.720000000001164,225.12000000000262,39469.38857142855,0.9999,0.88,0.111,0.009
1,342.54999999999563,-209.19000000000233,-373.8199999999997,-373.8199999999997,-373.8199999999997,0.0,392.2699999999968,39525.42714285712,0.9997,0.84,0.128,0.032
-1,-241.97999999999593,100.56999999999971,-451.16999999999825,-615.7999999999956,-615.7999999999956,-615.7999999999956,-241.97999999999593,39490.85857142855,0.9996,0.856,0.144,0.0
-1,-120.79000000000087,-362.7699999999968,-20.220000000001164,-571.9599999999991,-736.5899999999965,-736.5899999999965,-736.5899999999965,39385.6314285714,0.9998,0.841,0.159,0.0
1,120.79000000000087,0.0,-241.97999999999593,100.56999999999971,-451.16999999999825,-615.7999999999956,-615.7999999999956,39297.65999999997,0.9998,0.576,0.418,0.006
-1,-316.41999999999825,-316.41999999999825,-195.62999999999738,-316.41999999999825,-558.3999999999942,-215.84999999999854,-767.5899999999965,39100.03285714281,0.9997,0.799,0.201,0.0
1,316.41999999999825,0.0,0.0,120.79000000000087,0.0,-241.97999999999593,100.56999999999971,39114.39999999996,0.9999,0.775,0.225,0.0
1,73.62999999999738,390.04999999999563,73.62999999999738,73.62999999999738,194.41999999999825,73.62999999999738,-168.34999999999854,39090.349999999955,0.9999,0.821,0.179,0.0
-1,-430.5,-430.5,-356.8700000000026,-40.450000000004366,-356.8700000000026,-356.8700000000026,-236.08000000000175,39067.142857142804,0.9998,0.831,0.169,0.0
1,993.4100000000035,562.9100000000035,562.9100000000035,636.5400000000009,952.9599999999991,636.5400000000009,636.5400000000009,39158.077142857095,0.9994,0.889,0.111,0.0
-1,-20.74000000000524,972.6699999999983,542.1699999999983,542.1699999999983,615.7999999999956,932.2199999999939,615.7999999999956,39246.048571428524,0.9998,0.829,0.171,0.0
-1,-323.59999999999854,-344.3400000000038,649.0699999999997,218.5699999999997,218.5699999999997,292.1999999999971,608.6199999999953,39332.99428571424,0.9998,0.83,0.17,0.0
-1,-145.95999999999913,-469.5599999999977,-490.3000000000029,503.1100000000006,72.61000000000058,72.61000000000058,146.23999999999796,39353.885714285665,0.9999,0.743,0.255,0.002
-1,-2.959999999999127,-148.91999999999825,-472.5199999999968,-493.26000000000204,500.15000000000146,69.65000000000146,69.65000000000146,39363.83571428567,0.9998,0.846,0.154,0.0
-1,-119.06999999999971,-122.02999999999884,-267.98999999999796,-591.5899999999965,-612.3300000000017,381.08000000000175,-49.419999999998254,39356.77571428567,0.9998,0.842,0.152,0.006
1,325.66999999999825,206.59999999999854,203.63999999999942,57.68000000000029,-265.91999999999825,-286.6600000000035,706.75,39457.739999999954,0.9996,0.853,0.143,0.005
-1,-130.61999999999534,195.0500000000029,75.9800000000032,73.02000000000407,-72.93999999999505,-396.5399999999936,-417.27999999999884,39398.128571428526,0.9998,0.859,0.141,0.0
-1,-258.38000000000466,-258.38000000000466,-389.0,-63.330000000001746,-182.40000000000146,-185.36000000000058,-331.3199999999997,39294.148571428515,0.9998,0.878,0.113,0.009
-1,-87.04000000000087,-87.04000000000087,-345.42000000000553,-345.42000000000553,-476.0400000000009,-150.37000000000262,-269.4400000000023,39229.17714285709,0.9999,0.846,0.14,0.014
1,188.97000000000116,101.93000000000029,101.93000000000029,-156.45000000000437,-156.45000000000437,-287.0699999999997,38.599999999998545,39234.691428571365,0.9999,0.846,0.154,0.0
-1,-74.86000000000058,114.11000000000058,27.06999999999971,27.06999999999971,-231.31000000000495,-231.31000000000495,-361.9300000000003,39182.987142857084,0.9995,0.852,0.148,0.0
